675470.938,606564.938,712148.625,712170.312,711825.688,325253.031,378751.938,425382.156,0.040,0.995,-0.052,0.092,0.000,1.862,73.333,114.000,1.000
673080.625,604664.625,711814.688,711836.375,711491.750,324763.812,377401.719,424223.000,0.041,0.998,-0.054,0.092,0.061,1.862,73.333,115.000,1.000
671220.562,603154.688,711552.875,711574.500,711230.062,324569.062,376435.500,423403.219,0.042,1.000,-0.054,0.122,0.183,1.801,73.333,116.000,1.000
670007.062,602182.250,711334.562,711356.438,711012.250,324627.812,375905.750,422747.781,0.042,1.001,-0.054,0.122,0.366,1.862,73.333,117.000,1.000
668747.250,601233.250,711091.375,711112.938,710768.625,324580.781,375327.562,421913.594,0.044,0.999,-0.055,0.061,0.580,1.801,73.333,118.000,1.000
666808.188,599762.688,710799.562,710820.812,710476.938,324197.688,374277.219,420805.938,0.045,1.000,-0.055,0.031,0.702,1.862,73.333,119.000,1.000
664557.188,598009.312,710523.562,710544.938,710201.500,323742.500,373036.500,419753.875,0.043,0.999,-0.052,-0.092,0.824,1.740,73.333,120.000,1.000
662822.312,596634.062,710316.062,710338.125,709994.812,323575.031,372166.562,419033.719,0.043,0.998,-0.056,-0.275,0.885,1.770,73.333,121.000,1.000
661738.438,595794.375,710150.188,710172.562,709829.062,323662.219,371735.375,418481.188,0.041,0.995,-0.056,-0.427,1.038,1.709,73.333,122.000,1.000
660610.562,594974.062,709958.125,709979.875,709636.688,323649.625,371259.281,417749.844,0.043,0.990,-0.057,-0.366,1.160,1.709,73.333,123.000,1.000
658818.250,593650.562,709716.938,709738.125,709395.500,323308.688,370318.438,416747.031,0.042,0.988,-0.058,-0.336,1.221,1.709,73.333,124.000,1.000
656701.688,592037.312,709490.000,709512.000,709169.000,322895.719,369177.250,415797.094,0.045,0.987,-0.059,-0.244,1.312,1.648,73.333,125.000,1.000
655070.562,590769.438,709326.812,709348.938,709005.750,322754.031,368388.781,415163.188,0.043,0.988,-0.054,-0.092,1.343,1.617,73.333,126.000,1.000
654103.562,590052.750,709203.625,709225.625,708883.000,322869.719,368040.188,414699.969,0.046,0.987,-0.055,-0.031,1.556,1.678,73.333,127.000,1.000
653100.562,589362.125,709056.125,709077.625,708735.125,322890.531,367650.531,414059.281,0.046,0.990,-0.058,0.061,1.587,1.740,73.333,128.000,1.000
651422.688,588148.375,708856.938,708878.375,708536.312,322579.688,366794.469,413140.188,0.042,0.994,-0.057,0.000,1.740,1.740,73.333,129.000,1.000
649393.562,586616.938,708663.438,708684.812,708343.000,322174.031,365715.500,412248.344,0.038,0.994,-0.053,-0.031,1.709,1.770,73.333,130.000,1.000
647872.312,585451.062,708535.938,708557.188,708215.688,322057.188,365003.812,411692.594,0.033,0.995,-0.053,-0.122,1.648,1.648,73.333,131.000,1.000
647002.125,584821.375,708449.312,708470.375,708129.062,322194.062,364730.500,411309.750,0.028,0.995,-0.054,-0.183,1.617,1.465,73.333,132.000,1.000
646103.938,584227.125,708335.312,708356.562,708015.125,322238.500,364416.969,410747.219,0.024,0.997,-0.054,-0.244,1.465,1.282,73.333,133.000,1.000
644534.875,583113.750,708167.562,708189.062,707847.438,321951.062,363630.625,409897.750,0.023,0.998,-0.051,-0.336,1.312,1.038,73.333,134.000,1.000
642595.625,581670.188,708002.562,708023.875,707682.562,321561.406,362609.781,409066.969,0.021,1.000,-0.052,-0.488,1.099,0.885,73.333,135.000,1.000
641143.250,580571.750,707900.438,707921.562,707580.812,321449.312,361945.469,408563.438,0.024,1.000,-0.056,-0.641,0.793,0.732,73.333,136.000,1.000
640358.438,580023.312,707841.875,707862.812,707522.000,321603.250,361728.500,408238.625,0.025,1.003,-0.055,-0.885,0.519,0.519,73.333,137.000,1.000
639554.062,579512.438,707753.188,707774.000,707433.562,321665.031,361477.000,407735.906,0.030,1.002,-0.057,-1.068,0.275,0.336,73.333,138.000,1.000
638086.375,578490.625,707611.938,707632.688,707292.438,321397.531,360762.812,406955.625,0.033,1.001,-0.053,-1.160,0.092,0.214,73.333,139.000,1.000
636240.312,577129.688,707472.000,707493.000,707152.438,321016.312,359801.688,406185.125,0.037,1.002,-0.053,-1.282,0.031,0.183,73.333,140.000,1.000
634861.125,576098.688,707393.750,707415.688,707074.750,320909.375,359183.969,405732.906,0.038,1.003,-0.057,-1.373,0.031,0.244,73.333,141.000,1.000
634138.750,575604.500,707354.000,707375.062,707034.500,321065.562,359005.062,405458.062,0.042,1.000,-0.054,-1.465,0.061,0.244,73.333,142.000,1.000
633421.625,575169.250,707287.938,707309.188,706968.625,321148.375,358814.906,405023.562,0.046,1.000,-0.053,-1.495,0.183,0.397,73.333,143.000,1.000
632047.312,574229.938,707170.625,707191.688,706851.250,320905.719,358165.969,404309.812,0.046,1.001,-0.051,-1.526,0.336,0.519,73.333,144.000,1.000
630285.625,572946.875,707049.250,707070.125,706730.125,320548.344,357265.281,403599.031,0.044,0.999,-0.049,-1.617,0.519,0.519,73.333,145.000,1.000
628974.562,571976.625,706987.875,707008.688,706669.125,320457.875,356694.531,403198.500,0.043,0.998,-0.050,-1.617,0.610,0.641,73.333,146.000,1.000
628328.875,571548.688,706966.750,706988.188,706648.125,320631.781,356567.562,402979.250,0.041,0.999,-0.047,-1.587,0.763,0.793,73.333,147.000,1.000
627688.938,571175.500,706918.312,706939.750,706599.938,320728.875,356427.625,402593.906,0.041,0.996,-0.050,-1.556,0.824,0.885,73.333,148.000,1.000
626384.750,570290.688,706813.875,706835.125,706495.688,320495.250,355822.906,401916.469,0.041,0.997,-0.050,-1.587,0.885,0.977,73.333,149.000,1.000
