0,Forward-Left,1654585155165,1
3,Forward-Left,1654585215177,1
0,Forward-Left,1654585215272,1
1,Forward-Left,1654585215570,1
0,Forward-Left,1654585215664,1
2,Forward-Left,1654585215962,1
0,Forward-Left,1654585216055,1
5,Forward-Left,1654585216354,1
0,Forward-Left,1654585216448,1
4,Forward-Left,1654585216747,1
0,Forward-Left,1654585216841,1
6,Forward-Left,1654585217140,1
0,Forward-Left,1654585217235,1
1,Forward-Left,1654585217532,1
0,Forward-Left,1654585217627,1
2,Forward-Left,1654585217928,1
0,Forward-Left,1654585218020,1
3,Forward-Left,1654585218317,1
0,Forward-Left,1654585218412,1
6,Forward-Left,1654585218710,1
0,Forward-Left,1654585218804,1
4,Forward-Left,1654585219102,1
0,Forward-Left,1654585219197,1
5,Forward-Left,1654585219495,1
0,Forward-Left,1654585219589,1
1,Forward-Left,1654585219887,1
0,Forward-Left,1654585219981,1
3,Forward-Left,1654585220279,1
0,Forward-Left,1654585220374,1
2,Forward-Left,1654585220672,1
0,Forward-Left,1654585220767,1
4,Forward-Left,1654585221065,1
0,Forward-Left,1654585221159,1
6,Forward-Left,1654585221457,1
0,Forward-Left,1654585221550,1
5,Forward-Left,1654585221849,1
0,Forward-Left,1654585221943,1
6,Forward-Left,1654585222242,1
0,Forward-Left,1654585222337,1
2,Forward-Left,1654585222637,1
0,Forward-Left,1654585222729,1
1,Forward-Left,1654585223027,1
0,Forward-Left,1654585223121,1
5,Forward-Left,1654585223420,1
0,Forward-Left,1654585223514,1
4,Forward-Left,1654585223813,1
0,Forward-Left,1654585223907,1
3,Forward-Left,1654585224206,1
0,Forward-Left,1654585224301,1
6,Forward-Left,1654585224599,1
0,Forward-Left,1654585224693,1
5,Forward-Left,1654585224993,1
0,Forward-Left,1654585225087,1
3,Forward-Left,1654585225386,1
0,Forward-Left,1654585225480,1
4,Forward-Left,1654585225778,1
0,Forward-Left,1654585225872,1
2,Forward-Left,1654585226171,1
0,Forward-Left,1654585226266,1
1,Forward-Left,1654585226564,1
0,Forward-Left,1654585226659,1
1,Forward-Left,1654585226957,1
0,Forward-Left,1654585227051,1
3,Forward-Left,1654585227350,1
0,Forward-Left,1654585227446,1
5,Forward-Left,1654585227746,1
0,Forward-Left,1654585227837,1
6,Forward-Left,1654585228135,1
0,Forward-Left,1654585228230,1
4,Forward-Left,1654585228529,1
0,Forward-Left,1654585228623,1
2,Forward-Left,1654585228921,1
0,Forward-Left,1654585229015,1
1,Forward-Left,1654585229313,1
0,Forward-Left,1654585229407,1
3,Forward-Left,1654585229705,1
0,Forward-Left,1654585229799,1
5,Forward-Left,1654585230097,1
0,Forward-Left,1654585230192,1
4,Forward-Left,1654585230490,1
0,Forward-Left,1654585230584,1
2,Forward-Left,1654585230883,1
0,Forward-Left,1654585230978,1
6,Forward-Left,1654585231275,1
0,Forward-Left,1654585231369,1
5,Forward-Left,1654585231667,1
0,Forward-Left,1654585231762,1
4,Forward-Left,1654585232061,1
0,Forward-Left,1654585232155,1
6,Forward-Left,1654585232454,1
0,Forward-Left,1654585232547,1
3,Forward-Left,1654585232846,1
0,Forward-Left,1654585232940,1
1,Forward-Left,1654585233239,1
0,Forward-Left,1654585233333,1
2,Forward-Left,1654585233631,1
0,Forward-Left,1654585233725,1
4,Forward-Left,1654585234025,1
0,Forward-Left,1654585234118,1
3,Forward-Left,1654585234417,1
0,Forward-Left,1654585234512,1
6,Forward-Left,1654585234810,1
0,Forward-Left,1654585234905,1
1,Forward-Left,1654585235203,1
0,Forward-Left,1654585235297,1
2,Forward-Left,1654585235595,1
0,Forward-Left,1654585235689,1
5,Forward-Left,1654585235988,1
0,Forward-Left,1654585236082,1
6,Forward-Left,1654585236380,1
0,Forward-Left,1654585236474,1
1,Forward-Left,1654585236773,1
0,Forward-Left,1654585236867,1
5,Forward-Left,1654585237165,1
0,Forward-Left,1654585237260,1
2,Forward-Left,1654585237561,1
0,Forward-Left,1654585237651,1
3,Forward-Left,1654585237950,1
0,Forward-Left,1654585238044,1
4,Forward-Left,1654585238343,1
0,Forward-Left,1654585238437,1
4,Forward-Left,1654585238734,1
0,Forward-Left,1654585238829,1
3,Forward-Left,1654585239126,1
0,Forward-Left,1654585239221,1
2,Forward-Left,1654585239519,1
0,Forward-Left,1654585239613,1
6,Forward-Left,1654585239911,1
0,Forward-Left,1654585240006,1
1,Forward-Left,1654585240306,1
0,Forward-Left,1654585240400,1
5,Forward-Left,1654585240698,1
0,Forward-Left,1654585240793,1
6,Forward-Left,1654585241091,1
0,Forward-Left,1654585241185,1
1,Forward-Left,1654585241483,1
0,Forward-Left,1654585241578,1
3,Forward-Left,1654585241876,1
0,Forward-Left,1654585241970,1
2,Forward-Left,1654585242269,1
0,Forward-Left,1654585242363,1
4,Forward-Left,1654585242661,1
0,Forward-Left,1654585242756,1
5,Forward-Left,1654585243054,1
0,Forward-Left,1654585243148,1
6,Forward-Left,1654585243446,1
0,Forward-Left,1654585243540,1
4,Forward-Left,1654585243838,1
0,Forward-Left,1654585243932,1
5,Forward-Left,1654585244230,1
0,Forward-Left,1654585244324,1
1,Forward-Left,1654585244623,1
0,Forward-Left,1654585244717,1
2,Forward-Left,1654585245016,1
0,Forward-Left,1654585245110,1
3,Forward-Left,1654585245408,1
0,Forward-Left,1654585245502,1
6,Forward-Left,1654585245800,1
0,Forward-Left,1654585245894,1
1,Forward-Left,1654585246193,1
0,Forward-Left,1654585246287,1
3,Forward-Left,1654585246585,1
0,Forward-Left,1654585246679,1
2,Forward-Left,1654585246977,1
0,Forward-Left,1654585247071,1
5,Forward-Left,1654585247370,1
0,Forward-Left,1654585247464,1
4,Forward-Left,1654585247762,1
0,Forward-Left,1654585247856,1
1,Forward-Left,1654585248155,1
0,Forward-Left,1654585248249,1
3,Forward-Left,1654585248548,1
0,Forward-Left,1654585248642,1
4,Forward-Left,1654585248939,1
0,Forward-Left,1654585249034,1
6,Forward-Left,1654585249332,1
0,Forward-Left,1654585249426,1
5,Forward-Left,1654585249725,1
0,Forward-Left,1654585249819,1
2,Forward-Left,1654585250117,1
0,Still,1654585250211,2
2,Still,1654585252221,2
0,Still,1654585252316,2
4,Still,1654585252614,2
0,Still,1654585252708,2
6,Still,1654585253006,2
0,Still,1654585253100,2
5,Still,1654585253397,2
0,Still,1654585253492,2
1,Still,1654585253791,2
0,Still,1654585253885,2
3,Still,1654585254184,2
0,Still,1654585254278,2
5,Still,1654585254576,2
0,Still,1654585254670,2
3,Still,1654585254968,2
0,Still,1654585255062,2
4,Still,1654585255360,2
0,Still,1654585255454,2
1,Still,1654585255752,2
0,Still,1654585255847,2
6,Still,1654585256145,2
0,Still,1654585256239,2
2,Still,1654585256538,2
0,Still,1654585256633,2
3,Still,1654585256932,2
0,Still,1654585257026,2
5,Still,1654585257325,2
0,Still,1654585257418,2
6,Still,1654585257718,2
0,Still,1654585257811,2
2,Still,1654585258110,2
0,Still,1654585258204,2
1,Still,1654585258503,2
0,Still,1654585258598,2
4,Still,1654585258898,2
0,Still,1654585258989,2
4,Still,1654585259287,2
0,Still,1654585259381,2
6,Still,1654585259679,2
0,Still,1654585259773,2
5,Still,1654585260072,2
0,Still,1654585260166,2
1,Still,1654585260465,2
0,Still,1654585260559,2
3,Still,1654585260857,2
0,Still,1654585260951,2
2,Still,1654585261248,2
0,Still,1654585261343,2
3,Still,1654585261641,2
0,Still,1654585261735,2
6,Still,1654585262033,2
0,Still,1654585262128,2
5,Still,1654585262426,2
0,Still,1654585262521,2
1,Still,1654585262818,2
0,Still,1654585262913,2
4,Still,1654585263211,2
0,Still,1654585263305,2
2,Still,1654585263607,2
0,Still,1654585263697,2
5,Still,1654585263996,2
0,Still,1654585264090,2
3,Still,1654585264388,2
