1652858632872,4,c_0_Grip
1652858632977,-1,c_0_Grip
1652858633284,5,c_0_Grip
1652858633400,-1,c_0_Grip
1652858634405,1,c_0_Grip
1652858634522,-1,c_0_Grip
1652858634849,2,c_0_Grip
1652858634954,-1,c_0_Grip
1652858635256,0,c_0_Grip
1652858635372,-1,c_0_Grip
1652858635674,5,c_0_Grip
1652858635790,-1,c_0_Grip
1652858636114,3,c_0_Grip
1652858636230,-1,c_0_Grip
1652858636547,4,c_0_Grip
1652858636663,-1,c_0_Grip
1652858637699,3,c_0_Grip
1652858637823,-1,c_0_Grip
1652858638124,4,c_0_Grip
1652858638241,-1,c_0_Grip
1652858638558,5,c_0_Grip
1652858638674,-1,c_0_Grip
1652858638991,1,c_0_Grip
1652858639107,-1,c_0_Grip
1652858639431,0,c_0_Grip
1652858639547,-1,c_0_Grip
1652858639859,2,c_0_Grip
1652858639964,-1,c_0_Grip
1652858640969,4,c_0_Grip
1652858641085,-1,c_0_Grip
1652858641402,1,c_0_Grip
1652858641518,-1,c_0_Grip
1652858641841,5,c_0_Grip
1652858641957,-1,c_0_Grip
1652858642274,3,c_0_Grip
1652858642390,-1,c_0_Grip
1652858642708,0,c_0_Grip
1652858642824,-1,c_0_Grip
1652858643146,2,c_0_Grip
1652858643263,-1,c_0_Grip
1652858644283,0,c_0_Grip
1652858644415,-1,c_0_Grip
1652858644738,5,c_0_Grip
1652858644854,-1,c_0_Grip
1652858645171,2,c_0_Grip
1652858645287,-1,c_0_Grip
1652858645604,1,c_0_Grip
1652858645719,-1,c_0_Grip
1652858646021,3,c_0_Grip
1652858646144,-1,c_0_Grip
1652858646462,4,c_0_Grip
1652858646578,-1,c_0_Grip
1652858647609,2,c_0_Grip
1652858647725,-1,c_0_Grip
1652858648027,4,c_0_Grip
1652858648144,-1,c_0_Grip
1652858648460,0,c_0_Grip
1652858648577,-1,c_0_Grip
1652858648893,1,c_0_Grip
1652858649016,-1,c_0_Grip
1652858649318,3,c_0_Grip
1652858649434,-1,c_0_Grip
1652858649736,5,c_0_Grip
1652858649848,-1,c_0_Grip
1652858650857,5,c_0_Grip
1652858650968,-1,c_0_Grip
1652858651285,0,c_0_Grip
1652858651406,-1,c_0_Grip
1652858651708,2,c_0_Grip
1652858651830,-1,c_0_Grip
1652858652147,1,c_0_Grip
1652858652258,-1,c_0_Grip
1652858652565,3,c_0_Grip
1652858652681,-1,c_0_Grip
1652858652992,4,c_0_Grip
1652858653097,-1,c_0_Grip
1652858654118,0,c_0_Grip
1652858654240,-1,c_0_Grip
1652858654558,1,c_0_Grip
1652858654674,-1,c_0_Grip
1652858655003,2,c_0_Grip
1652858655107,-1,c_0_Grip
1652858655424,4,c_0_Grip
1652858655547,-1,c_0_Grip
1652858655863,5,c_0_Grip
1652858655979,-1,c_0_Grip
1652858656291,3,c_0_Grip
1652858656396,-1,c_0_Grip
1652858657402,5,c_0_Grip
1652858657519,-1,c_0_Grip
1652858657836,3,c_0_Grip
1652858657959,-1,c_0_Grip
1652858658286,1,c_0_Grip
1652858658391,-1,c_0_Grip
1652858658709,0,c_0_Grip
1652858658820,-1,c_0_Grip
1652858659128,4,c_0_Grip
1652858659244,-1,c_0_Grip
1652858659569,2,c_0_Grip
1652858659685,-1,c_0_Grip
1652858659987,g,
1652858661697,b,cc_3_Elbow
1652858662701,4,cc_3_Elbow
1652858662818,-1,cc_3_Elbow
1652858663135,2,cc_3_Elbow
1652858663267,-1,cc_3_Elbow
1652858663574,1,cc_3_Elbow
1652858663690,-1,cc_3_Elbow
1652858663992,3,cc_3_Elbow
1652858664108,-1,cc_3_Elbow
1652858664409,5,cc_3_Elbow
1652858664525,-1,cc_3_Elbow
1652858664853,0,cc_3_Elbow
1652858664957,-1,cc_3_Elbow
1652858665977,5,cc_3_Elbow
1652858666099,-1,cc_3_Elbow
1652858666417,3,cc_3_Elbow
1652858666533,-1,cc_3_Elbow
1652858666853,4,cc_3_Elbow
1652858666970,-1,cc_3_Elbow
1652858667287,0,cc_3_Elbow
1652858667403,-1,cc_3_Elbow
1652858667720,2,cc_3_Elbow
1652858667825,-1,cc_3_Elbow
1652858668139,1,cc_3_Elbow
1652858668255,-1,cc_3_Elbow
1652858669258,1,cc_3_Elbow
1652858669381,-1,cc_3_Elbow
1652858669698,0,cc_3_Elbow
1652858669815,-1,cc_3_Elbow
1652858670117,5,cc_3_Elbow
1652858670249,-1,cc_3_Elbow
1652858670572,3,cc_3_Elbow
1652858670689,-1,cc_3_Elbow
1652858671006,2,cc_3_Elbow
1652858671123,-1,cc_3_Elbow
1652858671425,4,cc_3_Elbow
1652858671540,-1,cc_3_Elbow
1652858672560,5,cc_3_Elbow
1652858672676,-1,cc_3_Elbow
1652858673000,3,cc_3_Elbow
1652858673116,-1,cc_3_Elbow
1652858673433,4,cc_3_Elbow
1652858673549,-1,cc_3_Elbow
1652858673866,1,cc_3_Elbow
1652858673983,-1,cc_3_Elbow
1652858674306,2,cc_3_Elbow
1652858674422,-1,cc_3_Elbow
1652858674724,0,cc_3_Elbow
1652858674840,-1,cc_3_Elbow
1652858675846,3,cc_3_Elbow
1652858675978,-1,cc_3_Elbow
1652858676295,4,cc_3_Elbow
1652858676417,-1,cc_3_Elbow
1652858676734,2,cc_3_Elbow
1652858676851,-1,cc_3_Elbow
1652858677154,1,cc_3_Elbow
1652858677269,-1,cc_3_Elbow
1652858677602,0,cc_3_Elbow
1652858677724,-1,cc_3_Elbow
1652858678057,5,cc_3_Elbow
1652858678172,-1,cc_3_Elbow
1652858679209,5,cc_3_Elbow
1652858679331,-1,cc_3_Elbow
1652858679648,4,cc_3_Elbow
1652858679765,-1,cc_3_Elbow
1652858680083,2,cc_3_Elbow
1652858680198,-1,cc_3_Elbow
1652858680500,1,cc_3_Elbow
1652858680617,-1,cc_3_Elbow
1652858680941,0,cc_3_Elbow
1652858681057,-1,cc_3_Elbow
1652858681374,3,cc_3_Elbow
1652858681490,-1,cc_3_Elbow
1652858682513,2,cc_3_Elbow
1652858682629,-1,cc_3_Elbow
1652858682931,0,cc_3_Elbow
1652858683054,-1,cc_3_Elbow
1652858683355,3,cc_3_Elbow
1652858683471,-1,cc_3_Elbow
1652858683788,4,cc_3_Elbow
1652858683905,-1,cc_3_Elbow
1652858684222,1,cc_3_Elbow
1652858684337,-1,cc_3_Elbow
1652858684640,5,cc_3_Elbow
1652858684762,-1,cc_3_Elbow
1652858685784,5,cc_3_Elbow
1652858685916,-1,cc_3_Elbow
1652858686254,4,cc_3_Elbow
1652858686355,-1,cc_3_Elbow
1652858686673,2,cc_3_Elbow
1652858686789,-1,cc_3_Elbow
1652858687090,1,cc_3_Elbow
1652858687206,-1,cc_3_Elbow
1652858687522,3,cc_3_Elbow
1652858687638,-1,cc_3_Elbow
1652858687940,0,cc_3_Elbow
1652858688056,-1,cc_3_Elbow
1652858689082,0,cc_3_Elbow
1652858689197,-1,cc_3_Elbow
1652858689512,4,cc_3_Elbow
1652858689635,-1,cc_3_Elbow
1652858689941,5,cc_3_Elbow
1652858690057,-1,cc_3_Elbow
1652858690374,2,cc_3_Elbow
1652858690481,-1,cc_3_Elbow
1652858690791,1,cc_3_Elbow
1652858690910,-1,cc_3_Elbow
1652858691216,3,cc_3_Elbow
1652858691347,-1,cc_3_Elbow
1652858692366,2,cc_3_Elbow
1652858692469,-1,cc_3_Elbow
1652858692785,1,cc_3_Elbow
1652858692901,-1,cc_3_Elbow
1652858693204,4,cc_3_Elbow
1652858693320,-1,cc_3_Elbow
1652858693622,0,cc_3_Elbow
1652858693738,-1,cc_3_Elbow
1652858694062,5,cc_3_Elbow
1652858694179,-1,cc_3_Elbow
1652858694496,3,cc_3_Elbow
1652858694612,-1,cc_3_Elbow
1652858695633,2,cc_3_Elbow
1652858695748,-1,cc_3_Elbow
1652858696050,4,cc_3_Elbow
1652858696167,-1,cc_3_Elbow
1652858696489,5,cc_3_Elbow
1652858696605,-1,cc_3_Elbow
1652858696921,0,cc_3_Elbow
1652858697023,-1,cc_3_Elbow
1652858697338,1,cc_3_Elbow
1652858697454,-1,cc_3_Elbow
1652858697756,3,cc_3_Elbow
1652858697871,-1,cc_3_Elbow
1652858698900,2,cc_3_Elbow
1652858699015,-1,cc_3_Elbow
1652858699317,4,cc_3_Elbow
1652858699421,-1,cc_3_Elbow
1652858699736,5,cc_3_Elbow
1652858699853,-1,cc_3_Elbow
1652858700169,3,cc_3_Elbow
1652858700285,-1,cc_3_Elbow
1652858700589,0,cc_3_Elbow
1652858700710,-1,cc_3_Elbow
1652858701028,1,cc_3_Elbow
1652858701144,-1,cc_3_Elbow
1652858702164,1,cc_3_Elbow
1652858702280,-1,cc_3_Elbow
1652858702582,5,cc_3_Elbow
1652858702697,-1,cc_3_Elbow
1652858703020,2,cc_3_Elbow
1652858703136,-1,cc_3_Elbow
1652858703439,0,cc_3_Elbow
1652858703556,-1,cc_3_Elbow
1652858703872,3,cc_3_Elbow
1652858703989,-1,cc_3_Elbow
1652858704291,4,cc_3_Elbow
1652858704407,-1,cc_3_Elbow
1652858705412,0,cc_3_Elbow
1652858705535,-1,cc_3_Elbow
1652858705853,5,cc_3_Elbow
1652858705969,-1,cc_3_Elbow
1652858706286,2,cc_3_Elbow
1652858706403,-1,cc_3_Elbow
1652858706720,1,cc_3_Elbow
1652858706843,-1,cc_3_Elbow
1652858707160,4,cc_3_Elbow
1652858707276,-1,cc_3_Elbow
1652858707610,3,cc_3_Elbow
1652858707725,-1,cc_3_Elbow
1652858708729,2,cc_3_Elbow
1652858708853,-1,cc_3_Elbow
1652858709154,4,cc_3_Elbow
1652858709270,-1,cc_3_Elbow
1652858709587,1,cc_3_Elbow
1652858709703,-1,cc_3_Elbow
1652858710020,0,cc_3_Elbow
1652858710136,-1,cc_3_Elbow
1652858710437,3,cc_3_Elbow
1652858710560,-1,cc_3_Elbow
1652858710862,5,cc_3_Elbow
1652858710979,-1,cc_3_Elbow
1652858711296,g,
1652858713005,b,cc_0_Grip
1652858714011,1,cc_0_Grip
1652858714127,-1,cc_0_Grip
1652858714445,0,cc_0_Grip
1652858714560,-1,cc_0_Grip
1652858714868,3,cc_0_Grip
1652858714984,-1,cc_0_Grip
1652858715301,5,cc_0_Grip
1652858715417,-1,cc_0_Grip
1652858715734,4,cc_0_Grip
1652858715850,-1,cc_0_Grip
1652858716167,2,cc_0_Grip
1652858716290,-1,cc_0_Grip
1652858717295,2,cc_0_Grip
1652858717411,-1,cc_0_Grip
1652858717712,3,cc_0_Grip
1652858717829,-1,cc_0_Grip
1652858718145,0,cc_0_Grip
1652858718258,-1,cc_0_Grip
1652858718564,4,cc_0_Grip
1652858718680,-1,cc_0_Grip
1652858719003,1,cc_0_Grip
1652858719119,-1,cc_0_Grip
1652858719421,5,cc_0_Grip
1652858719537,-1,cc_0_Grip
1652858720558,5,cc_0_Grip
1652858720676,-1,cc_0_Grip
1652858720991,3,cc_0_Grip
1652858721113,-1,cc_0_Grip
1652858721430,4,cc_0_Grip
1652858721546,-1,cc_0_Grip
1652858721864,2,cc_0_Grip
1652858721980,-1,cc_0_Grip
1652858722297,1,cc_0_Grip
1652858722420,-1,cc_0_Grip
1652858722738,0,cc_0_Grip
1652858722853,-1,cc_0_Grip
1652858723857,1,cc_0_Grip
1652858723973,-1,cc_0_Grip
1652858724290,2,cc_0_Grip
1652858724406,-1,cc_0_Grip
1652858724730,4,cc_0_Grip
1652858724846,-1,cc_0_Grip
1652858725164,3,cc_0_Grip
1652858725278,-1,cc_0_Grip
1652858725581,5,cc_0_Grip
1652858725698,-1,cc_0_Grip
1652858726015,0,cc_0_Grip
1652858726138,-1,cc_0_Grip
1652858727146,5,cc_0_Grip
1652858727262,-1,cc_0_Grip
1652858727579,1,cc_0_Grip
1652858727712,-1,cc_0_Grip
1652858728028,2,cc_0_Grip
1652858728151,-1,cc_0_Grip
1652858728468,4,cc_0_Grip
1652858728584,-1,cc_0_Grip
1652858728900,0,cc_0_Grip
1652858729016,-1,cc_0_Grip
1652858729322,3,cc_0_Grip
1652858729432,-1,cc_0_Grip
1652858730460,0,cc_0_Grip
1652858730576,-1,cc_0_Grip
1652858730878,5,cc_0_Grip
1652858730993,-1,cc_0_Grip
1652858731311,3,cc_0_Grip
1652858731427,-1,cc_0_Grip
1652858731728,4,cc_0_Grip
1652858731845,-1,cc_0_Grip
1652858732168,1,cc_0_Grip
1652858732284,-1,cc_0_Grip
1652858732586,2,cc_0_Grip
1652858732702,-1,cc_0_Grip
1652858733707,1,cc_0_Grip
1652858733809,-1,cc_0_Grip
1652858734141,3,cc_0_Grip
1652858734263,-1,cc_0_Grip
1652858734581,2,cc_0_Grip
1652858734712,-1,cc_0_Grip
1652858735027,5,cc_0_Grip
1652858735143,-1,cc_0_Grip
1652858735461,4,cc_0_Grip
1652858735577,-1,cc_0_Grip
1652858735894,0,cc_0_Grip
1652858736017,-1,cc_0_Grip
1652858737039,1,cc_0_Grip
1652858737155,-1,cc_0_Grip
1652858737471,4,cc_0_Grip
1652858737587,-1,cc_0_Grip
1652858737904,5,cc_0_Grip
1652858738027,-1,cc_0_Grip
1652858738345,2,cc_0_Grip
1652858738461,-1,cc_0_Grip
1652858738763,3,cc_0_Grip
1652858738879,-1,cc_0_Grip
1652858739195,0,cc_0_Grip
1652858739311,-1,cc_0_Grip
1652858740331,5,cc_0_Grip
1652858740454,-1,cc_0_Grip
1652858740772,1,cc_0_Grip
1652858740889,-1,cc_0_Grip
1652858741205,3,cc_0_Grip
1652858741337,-1,cc_0_Grip
1652858741640,2,cc_0_Grip
1652858741763,-1,cc_0_Grip
1652858742079,4,cc_0_Grip
1652858742195,-1,cc_0_Grip
1652858742513,0,cc_0_Grip
1652858742629,-1,cc_0_Grip
1652858743656,0,cc_0_Grip
1652858743773,-1,cc_0_Grip
1652858744106,1,cc_0_Grip
1652858744222,-1,cc_0_Grip
1652858744524,3,cc_0_Grip
1652858744641,-1,cc_0_Grip
1652858744942,2,cc_0_Grip
1652858745058,-1,cc_0_Grip
1652858745382,5,cc_0_Grip
1652858745498,-1,cc_0_Grip
1652858745815,4,cc_0_Grip
1652858745932,-1,cc_0_Grip
1652858746952,3,cc_0_Grip
1652858747068,-1,cc_0_Grip
1652858747391,0,cc_0_Grip
1652858747508,-1,cc_0_Grip
1652858747830,1,cc_0_Grip
1652858747940,-1,cc_0_Grip
1652858748258,2,cc_0_Grip
1652858748374,-1,cc_0_Grip
1652858748675,4,cc_0_Grip
1652858748799,-1,cc_0_Grip
1652858749116,5,cc_0_Grip
1652858749247,-1,cc_0_Grip
1652858750267,4,cc_0_Grip
1652858750384,-1,cc_0_Grip
1652858750687,2,cc_0_Grip
1652858750809,-1,cc_0_Grip
1652858751110,0,cc_0_Grip
1652858751227,-1,cc_0_Grip
1652858751544,5,cc_0_Grip
1652858751660,-1,cc_0_Grip
1652858751977,1,cc_0_Grip
1652858752093,-1,cc_0_Grip
1652858752417,3,cc_0_Grip
1652858752533,-1,cc_0_Grip
1652858753543,4,cc_0_Grip
1652858753659,-1,cc_0_Grip
1652858753992,1,cc_0_Grip
1652858754109,-1,cc_0_Grip
1652858754425,2,cc_0_Grip
1652858754548,-1,cc_0_Grip
1652858754850,3,cc_0_Grip
1652858754966,-1,cc_0_Grip
1652858755284,5,cc_0_Grip
1652858755399,-1,cc_0_Grip
1652858755718,0,cc_0_Grip
1652858755832,-1,cc_0_Grip
1652858756860,0,cc_0_Grip
1652858756975,-1,cc_0_Grip
1652858757280,1,cc_0_Grip
1652858757398,-1,cc_0_Grip
1652858757708,5,cc_0_Grip
1652858757824,-1,cc_0_Grip
1652858758149,4,cc_0_Grip
1652858758264,-1,cc_0_Grip
1652858758597,2,cc_0_Grip
1652858758713,-1,cc_0_Grip
1652858759030,3,cc_0_Grip
1652858759150,-1,cc_0_Grip
1652858760158,0,cc_0_Grip
1652858760281,-1,cc_0_Grip
1652858760598,3,cc_0_Grip
1652858760716,-1,cc_0_Grip
1652858761032,1,cc_0_Grip
1652858761148,-1,cc_0_Grip
1652858761449,4,cc_0_Grip
1652858761567,-1,cc_0_Grip
1652858761890,2,cc_0_Grip
1652858762007,-1,cc_0_Grip
1652858762309,5,cc_0_Grip
1652858762425,-1,cc_0_Grip
1652858762742,g,
1652858764453,b,c_3_Elbow
1652858765460,1,c_3_Elbow
1652858765578,-1,c_3_Elbow
1652858765894,2,c_3_Elbow
1652858766019,-1,c_3_Elbow
1652858766321,5,c_3_Elbow
1652858766438,-1,c_3_Elbow
1652858766755,4,c_3_Elbow
1652858766858,-1,c_3_Elbow
1652858767172,3,c_3_Elbow
1652858767288,-1,c_3_Elbow
1652858767591,0,c_3_Elbow
1652858767705,-1,c_3_Elbow
1652858768734,1,c_3_Elbow
1652858768849,-1,c_3_Elbow
1652858769166,2,c_3_Elbow
1652858769282,-1,c_3_Elbow
1652858769584,0,c_3_Elbow
1652858769686,-1,c_3_Elbow
1652858770001,5,c_3_Elbow
1652858770118,-1,c_3_Elbow
1652858770440,3,c_3_Elbow
1652858770557,-1,c_3_Elbow
1652858770874,4,c_3_Elbow
1652858770990,-1,c_3_Elbow
1652858772013,3,c_3_Elbow
1652858772128,-1,c_3_Elbow
1652858772451,2,c_3_Elbow
1652858772567,-1,c_3_Elbow
1652858772883,0,c_3_Elbow
1652858772999,-1,c_3_Elbow
1652858773302,1,c_3_Elbow
1652858773418,-1,c_3_Elbow
1652858773720,5,c_3_Elbow
1652858773836,-1,c_3_Elbow
1652858774161,4,c_3_Elbow
1652858774277,-1,c_3_Elbow
1652858775296,1,c_3_Elbow
1652858775412,-1,c_3_Elbow
1652858775729,3,c_3_Elbow
1652858775844,-1,c_3_Elbow
1652858776169,4,c_3_Elbow
1652858776285,-1,c_3_Elbow
1652858776602,0,c_3_Elbow
1652858776718,-1,c_3_Elbow
1652858777035,2,c_3_Elbow
1652858777151,-1,c_3_Elbow
1652858777452,5,c_3_Elbow
1652858777558,-1,c_3_Elbow
1652858778580,2,c_3_Elbow
1652858778696,-1,c_3_Elbow
1652858779012,0,c_3_Elbow
1652858779128,-1,c_3_Elbow
1652858779430,4,c_3_Elbow
1652858779546,-1,c_3_Elbow
1652858779864,3,c_3_Elbow
1652858779985,-1,c_3_Elbow
1652858780287,1,c_3_Elbow
1652858780404,-1,c_3_Elbow
1652858780705,5,c_3_Elbow
1652858780821,-1,c_3_Elbow
1652858781840,1,c_3_Elbow
1652858781957,-1,c_3_Elbow
1652858782258,4,c_3_Elbow
1652858782374,-1,c_3_Elbow
1652858782698,2,c_3_Elbow
1652858782814,-1,c_3_Elbow
1652858783131,5,c_3_Elbow
1652858783247,-1,c_3_Elbow
1652858783564,3,c_3_Elbow
1652858783666,-1,c_3_Elbow
1652858784004,0,c_3_Elbow
1652858784122,-1,c_3_Elbow
1652858785141,3,c_3_Elbow
1652858785257,-1,c_3_Elbow
1652858785559,4,c_3_Elbow
1652858785675,-1,c_3_Elbow
1652858785997,5,c_3_Elbow
1652858786115,-1,c_3_Elbow
1652858786431,0,c_3_Elbow
1652858786547,-1,c_3_Elbow
1652858786864,1,c_3_Elbow
1652858786980,-1,c_3_Elbow
1652858787281,2,c_3_Elbow
1652858787398,-1,c_3_Elbow
1652858788425,4,c_3_Elbow
1652858788542,-1,c_3_Elbow
1652858788858,0,c_3_Elbow
1652858788975,-1,c_3_Elbow
1652858789277,3,c_3_Elbow
1652858789393,-1,c_3_Elbow
1652858789696,1,c_3_Elbow
1652858789811,-1,c_3_Elbow
1652858790113,2,c_3_Elbow
1652858790216,-1,c_3_Elbow
1652858790521,5,c_3_Elbow
1652858790639,-1,c_3_Elbow
1652858791659,1,c_3_Elbow
1652858791775,-1,c_3_Elbow
1652858792092,3,c_3_Elbow
1652858792210,-1,c_3_Elbow
1652858792525,4,c_3_Elbow
1652858792647,-1,c_3_Elbow
1652858792965,2,c_3_Elbow
1652858793081,-1,c_3_Elbow
1652858793388,0,c_3_Elbow
1652858793505,-1,c_3_Elbow
1652858793821,5,c_3_Elbow
1652858793937,-1,c_3_Elbow
1652858794981,0,c_3_Elbow
1652858795097,-1,c_3_Elbow
1652858795398,4,c_3_Elbow
1652858795514,-1,c_3_Elbow
1652858795832,5,c_3_Elbow
1652858795948,-1,c_3_Elbow
1652858796267,1,c_3_Elbow
1652858796374,-1,c_3_Elbow
1652858796691,2,c_3_Elbow
1652858796807,-1,c_3_Elbow
1652858797108,3,c_3_Elbow
1652858797210,-1,c_3_Elbow
1652858798233,3,c_3_Elbow
1652858798363,-1,c_3_Elbow
1652858798665,0,c_3_Elbow
1652858798781,-1,c_3_Elbow
1652858799083,5,c_3_Elbow
1652858799207,-1,c_3_Elbow
1652858799523,4,c_3_Elbow
1652858799641,-1,c_3_Elbow
1652858799957,1,c_3_Elbow
1652858800073,-1,c_3_Elbow
1652858800375,2,c_3_Elbow
1652858800496,-1,c_3_Elbow
1652858801517,1,c_3_Elbow
1652858801633,-1,c_3_Elbow
1652858801950,4,c_3_Elbow
1652858802066,-1,c_3_Elbow
1652858802383,3,c_3_Elbow
1652858802500,-1,c_3_Elbow
1652858802802,5,c_3_Elbow
1652858802908,-1,c_3_Elbow
1652858803227,2,c_3_Elbow
1652858803342,-1,c_3_Elbow
1652858803659,0,c_3_Elbow
1652858803775,-1,c_3_Elbow
1652858804796,4,c_3_Elbow
1652858804918,-1,c_3_Elbow
1652858805220,0,c_3_Elbow
1652858805336,-1,c_3_Elbow
1652858805638,3,c_3_Elbow
1652858805755,-1,c_3_Elbow
1652858806057,1,c_3_Elbow
1652858806173,-1,c_3_Elbow
1652858806475,5,c_3_Elbow
1652858806592,-1,c_3_Elbow
1652858806909,2,c_3_Elbow
1652858807024,-1,c_3_Elbow
1652858808029,5,c_3_Elbow
1652858808152,-1,c_3_Elbow
1652858808484,0,c_3_Elbow
1652858808616,-1,c_3_Elbow
1652858808933,2,c_3_Elbow
1652858809054,-1,c_3_Elbow
1652858809357,1,c_3_Elbow
1652858809473,-1,c_3_Elbow
1652858809791,4,c_3_Elbow
1652858809906,-1,c_3_Elbow
1652858810223,3,c_3_Elbow
1652858810339,-1,c_3_Elbow
1652858811347,2,c_3_Elbow
1652858811469,-1,c_3_Elbow
1652858811784,3,c_3_Elbow
1652858811901,-1,c_3_Elbow
1652858812204,0,c_3_Elbow
1652858812305,-1,c_3_Elbow
1652858812620,5,c_3_Elbow
1652858812737,-1,c_3_Elbow
1652858813060,1,c_3_Elbow
1652858813177,-1,c_3_Elbow
1652858813478,4,c_3_Elbow
1652858813594,-1,c_3_Elbow
1652858813912,g,
1652858815617,b,c_0_Grip
1652858816623,1,c_0_Grip
1652858816739,-1,c_0_Grip
1652858817062,4,c_0_Grip
1652858817179,-1,c_0_Grip
1652858817496,3,c_0_Grip
1652858817612,-1,c_0_Grip
1652858817915,2,c_0_Grip
1652858818032,-1,c_0_Grip
1652858818334,0,c_0_Grip
1652858818449,-1,c_0_Grip
1652858818751,5,c_0_Grip
1652858818874,-1,c_0_Grip
1652858819896,0,c_0_Grip
1652858820013,-1,c_0_Grip
1652858820330,3,c_0_Grip
1652858820446,-1,c_0_Grip
1652858820763,1,c_0_Grip
1652858820885,-1,c_0_Grip
1652858821188,5,c_0_Grip
1652858821303,-1,c_0_Grip
1652858821620,4,c_0_Grip
1652858821736,-1,c_0_Grip
1652858822053,2,c_0_Grip
1652858822169,-1,c_0_Grip
1652858823197,5,c_0_Grip
1652858823329,-1,c_0_Grip
1652858823645,3,c_0_Grip
1652858823761,-1,c_0_Grip
1652858824063,1,c_0_Grip
1652858824178,-1,c_0_Grip
1652858824487,2,c_0_Grip
1652858824602,-1,c_0_Grip
1652858824910,0,c_0_Grip
1652858825026,-1,c_0_Grip
1652858825335,4,c_0_Grip
1652858825447,-1,c_0_Grip
1652858826468,3,c_0_Grip
1652858826573,-1,c_0_Grip
1652858826896,5,c_0_Grip
1652858827012,-1,c_0_Grip
1652858827315,0,c_0_Grip
1652858827426,-1,c_0_Grip
1652858827730,4,c_0_Grip
1652858827834,-1,c_0_Grip
1652858828151,1,c_0_Grip
1652858828268,-1,c_0_Grip
1652858828569,2,c_0_Grip
1652858828685,-1,c_0_Grip
1652858829691,4,c_0_Grip
1652858829813,-1,c_0_Grip
1652858830130,2,c_0_Grip
1652858830247,-1,c_0_Grip
1652858830564,3,c_0_Grip
1652858830666,-1,c_0_Grip
1652858830982,0,c_0_Grip
1652858831098,-1,c_0_Grip
1652858831400,5,c_0_Grip
1652858831507,-1,c_0_Grip
1652858831824,1,c_0_Grip
1652858831940,-1,c_0_Grip
1652858832947,0,c_0_Grip
1652858833063,-1,c_0_Grip
1652858833381,1,c_0_Grip
1652858833493,-1,c_0_Grip
1652858833810,4,c_0_Grip
1652858833942,-1,c_0_Grip
1652858834253,5,c_0_Grip
1652858834370,-1,c_0_Grip
1652858834702,2,c_0_Grip
1652858834818,-1,c_0_Grip
1652858835142,3,c_0_Grip
1652858835257,-1,c_0_Grip
1652858836309,5,c_0_Grip
1652858836425,-1,c_0_Grip
1652858836728,3,c_0_Grip
1652858836850,-1,c_0_Grip
1652858837167,1,c_0_Grip
