0,Forward,1655641029379,1
3,Forward,1655641089381,1
0,Forward,1655641089475,1
6,Forward,1655641089632,1
0,Forward,1655641089726,1
2,Forward,1655641089883,1
0,Forward,1655641089977,1
5,Forward,1655641090134,1
0,Forward,1655641090229,1
4,Forward,1655641090386,1
0,Forward,1655641090480,1
1,Forward,1655641090637,1
0,Forward,1655641090731,1
4,Forward,1655641090888,1
0,Forward,1655641090982,1
1,Forward,1655641091139,1
0,Forward,1655641091233,1
6,Forward,1655641091390,1
0,Forward,1655641091485,1
3,Forward,1655641091642,1
0,Forward,1655641091736,1
5,Forward,1655641091893,1
0,Forward,1655641091987,1
2,Forward,1655641092144,1
0,Forward,1655641092238,1
5,Forward,1655641092396,1
0,Forward,1655641092490,1
2,Forward,1655641092646,1
0,Forward,1655641092741,1
6,Forward,1655641092898,1
0,Forward,1655641092992,1
4,Forward,1655641093149,1
0,Forward,1655641093243,1
1,Forward,1655641093401,1
0,Forward,1655641093495,1
3,Forward,1655641093652,1
0,Forward,1655641093747,1
1,Forward,1655641093903,1
0,Forward,1655641093998,1
2,Forward,1655641094155,1
0,Forward,1655641094248,1
3,Forward,1655641094406,1
0,Forward,1655641094500,1
5,Forward,1655641094656,1
0,Forward,1655641094750,1
4,Forward,1655641094892,1
0,Forward,1655641094986,1
6,Forward,1655641095142,1
0,Forward,1655641095236,1
3,Forward,1655641095393,1
0,Forward,1655641095488,1
5,Forward,1655641095645,1
0,Forward,1655641095739,1
6,Forward,1655641095896,1
0,Forward,1655641095990,1
4,Forward,1655641096147,1
0,Forward,1655641096241,1
1,Forward,1655641096399,1
0,Forward,1655641096493,1
2,Forward,1655641096650,1
0,Forward,1655641096744,1
2,Forward,1655641096901,1
0,Forward,1655641096995,1
1,Forward,1655641097153,1
0,Forward,1655641097247,1
3,Forward,1655641097404,1
0,Forward,1655641097499,1
4,Forward,1655641097656,1
0,Forward,1655641097749,1
6,Forward,1655641097907,1
0,Forward,1655641098001,1
5,Forward,1655641098158,1
0,Forward,1655641098252,1
6,Forward,1655641098409,1
0,Forward,1655641098503,1
3,Forward,1655641098660,1
0,Forward,1655641098754,1
2,Forward,1655641098911,1
0,Forward,1655641099005,1
1,Forward,1655641099162,1
0,Forward,1655641099256,1
4,Forward,1655641099413,1
0,Forward,1655641099507,1
5,Forward,1655641099664,1
0,Forward,1655641099758,1
2,Forward,1655641099915,1
0,Forward,1655641100009,1
1,Forward,1655641100166,1
0,Forward,1655641100260,1
5,Forward,1655641100417,1
0,Forward,1655641100511,1
3,Forward,1655641100668,1
0,Forward,1655641100763,1
6,Forward,1655641100920,1
0,Forward,1655641101014,1
4,Forward,1655641101171,1
0,Forward,1655641101265,1
6,Forward,1655641101421,1
0,Forward,1655641101516,1
2,Forward,1655641101672,1
0,Forward,1655641101767,1
1,Forward,1655641101924,1
0,Forward,1655641102018,1
3,Forward,1655641102175,1
0,Forward,1655641102269,1
4,Forward,1655641102426,1
0,Forward,1655641102521,1
5,Forward,1655641102678,1
0,Forward,1655641102772,1
2,Forward,1655641102929,1
0,Forward,1655641103023,1
1,Forward,1655641103180,1
0,Forward,1655641103274,1
5,Forward,1655641103432,1
0,Forward,1655641103525,1
4,Forward,1655641103683,1
0,Forward,1655641103777,1
6,Forward,1655641103934,1
0,Forward,1655641104029,1
3,Forward,1655641104186,1
0,Forward,1655641104280,1
2,Forward,1655641104437,1
0,Forward,1655641104531,1
1,Forward,1655641104687,1
0,Forward,1655641104782,1
4,Forward,1655641104939,1
0,Forward,1655641105033,1
3,Forward,1655641105191,1
0,Forward,1655641105285,1
6,Forward,1655641105442,1
0,Forward,1655641105536,1
5,Forward,1655641105693,1
0,Forward,1655641105787,1
5,Forward,1655641105944,1
0,Forward,1655641106038,1
1,Forward,1655641106195,1
0,Forward,1655641106289,1
3,Forward,1655641106447,1
0,Forward,1655641106541,1
2,Forward,1655641106698,1
0,Forward,1655641106793,1
6,Forward,1655641106950,1
0,Forward,1655641107045,1
4,Forward,1655641107202,1
0,Forward,1655641107296,1
5,Forward,1655641107452,1
0,Forward,1655641107547,1
6,Forward,1655641107703,1
0,Forward,1655641107797,1
2,Forward,1655641107954,1
0,Forward,1655641108049,1
3,Forward,1655641108205,1
0,Forward,1655641108299,1
4,Forward,1655641108457,1
0,Forward,1655641108551,1
1,Forward,1655641108708,1
0,Forward,1655641108802,1
2,Forward,1655641108959,1
0,Forward,1655641109053,1
3,Forward,1655641109210,1
0,Forward,1655641109304,1
5,Forward,1655641109462,1
0,Forward,1655641109555,1
6,Forward,1655641109712,1
0,Forward,1655641109807,1
1,Forward,1655641109964,1
0,Forward,1655641110058,1
4,Forward,1655641110216,1
0,Forward,1655641110310,1
2,Forward,1655641110467,1
0,Forward,1655641110562,1
6,Forward,1655641110719,1
0,Forward,1655641110813,1
5,Forward,1655641110970,1
0,Forward,1655641111064,1
3,Forward,1655641111221,1
0,Forward,1655641111315,1
4,Forward,1655641111472,1
