0,Still,1654091815164,1
4,Still,1654091849194,1
0,Still,1654091849295,1
2,Still,1654091849593,1
0,Still,1654091849686,1
6,Still,1654091849985,1
0,Still,1654091850080,1
1,Still,1654091850378,1
0,Still,1654091850473,1
3,Still,1654091850771,1
0,Still,1654091850867,1
5,Still,1654091851165,1
0,Still,1654091851259,1
2,Still,1654091851557,1
0,Still,1654091851651,1
1,Still,1654091851950,1
0,Still,1654091852044,1
5,Still,1654091852342,1
0,Still,1654091852436,1
6,Still,1654091852734,1
0,Still,1654091852828,1
3,Still,1654091853128,1
0,Still,1654091853222,1
4,Still,1654091853520,1
0,Still,1654091853614,1
6,Still,1654091853913,1
0,Still,1654091854007,1
2,Still,1654091854306,1
0,Still,1654091854400,1
4,Still,1654091854699,1
0,Still,1654091854792,1
3,Still,1654091855091,1
0,Still,1654091855185,1
1,Still,1654091855483,1
0,Still,1654091855577,1
5,Still,1654091855876,1
0,Still,1654091855970,1
6,Still,1654091856267,1
0,Still,1654091856362,1
3,Still,1654091856660,1
0,Still,1654091856754,1
2,Still,1654091857051,1
0,Still,1654091857146,1
4,Still,1654091857443,1
0,Still,1654091857537,1
1,Still,1654091857835,1
0,Still,1654091857929,1
5,Still,1654091858228,1
0,Still,1654091858322,1
5,Still,1654091858620,1
0,Still,1654091858714,1
6,Still,1654091859012,1
0,Still,1654091859106,1
4,Still,1654091859406,1
0,Still,1654091859498,1
2,Still,1654091859796,1
0,Still,1654091859891,1
3,Still,1654091860189,1
0,Still,1654091860283,1
1,Still,1654091860581,1
0,Still,1654091860675,1
2,Still,1654091860973,1
0,Still,1654091861067,1
6,Still,1654091861367,1
0,Still,1654091861461,1
3,Still,1654091861760,1
0,Still,1654091861854,1
5,Still,1654091862153,1
0,Still,1654091862246,1
4,Still,1654091862545,1
0,Still,1654091862646,1
1,Still,1654091862944,1
0,Still,1654091863038,1
3,Still,1654091863336,1
0,Still,1654091863431,1
5,Still,1654091863729,1
0,Still,1654091863823,1
4,Still,1654091864121,1
0,Still,1654091864215,1
2,Still,1654091864516,1
0,Still,1654091864607,1
6,Still,1654091864905,1
0,Still,1654091865000,1
1,Still,1654091865298,1
0,Still,1654091865392,1
1,Still,1654091865690,1
0,Still,1654091865784,1
4,Still,1654091866083,1
0,Still,1654091866178,1
2,Still,1654091866476,1
0,Still,1654091866570,1
6,Still,1654091866867,1
0,Still,1654091866962,1
3,Still,1654091867260,1
0,Still,1654091867354,1
5,Still,1654091867652,1
0,Still,1654091867747,1
5,Still,1654091868045,1
0,Still,1654091868139,1
4,Still,1654091868437,1
0,Still,1654091868531,1
1,Still,1654091868829,1
0,Still,1654091868923,1
3,Still,1654091869224,1
0,Still,1654091869315,1
6,Still,1654091869614,1
0,Still,1654091869708,1
2,Still,1654091870005,1
0,Still,1654091870100,1
1,Still,1654091870397,1
0,Still,1654091870491,1
5,Still,1654091870796,1
0,Still,1654091870884,1
4,Still,1654091871182,1
0,Still,1654091871276,1
3,Still,1654091871574,1
0,Still,1654091871668,1
6,Still,1654091871966,1
0,Still,1654091872060,1
2,Still,1654091872358,1
0,Still,1654091872453,1
4,Still,1654091872751,1
0,Still,1654091872846,1
2,Still,1654091873144,1
0,Still,1654091873238,1
1,Still,1654091873536,1
0,Still,1654091873632,1
5,Still,1654091873932,1
0,Still,1654091874023,1
6,Still,1654091874321,1
0,Still,1654091874415,1
3,Still,1654091874713,1
0,Still,1654091874808,1
4,Still,1654091875106,1
0,Still,1654091875200,1
5,Still,1654091875498,1
0,Still,1654091875593,1
3,Still,1654091875891,1
0,Still,1654091875985,1
1,Still,1654091876283,1
0,Still,1654091876377,1
2,Still,1654091876676,1
0,Still,1654091876770,1
6,Still,1654091877068,1
0,Still,1654091877163,1
3,Still,1654091877461,1
