0,Left,1655382177686,1
6,Left,1655382237710,1
0,Left,1655382237815,1
2,Left,1655382238114,1
0,Left,1655382238224,1
5,Left,1655382238522,1
0,Left,1655382238616,1
3,Left,1655382238915,1
0,Left,1655382239009,1
4,Left,1655382239307,1
0,Left,1655382239402,1
1,Left,1655382239700,1
0,Left,1655382239794,1
1,Left,1655382240092,1
0,Left,1655382240187,1
6,Left,1655382240485,1
0,Left,1655382240579,1
4,Left,1655382240878,1
0,Left,1655382240972,1
2,Left,1655382241271,1
0,Left,1655382241381,1
5,Left,1655382241694,1
0,Left,1655382241788,1
3,Left,1655382242087,1
0,Left,1655382242181,1
4,Left,1655382242479,1
0,Left,1655382242573,1
6,Left,1655382242871,1
0,Left,1655382242966,1
1,Left,1655382243264,1
0,Left,1655382243359,1
3,Left,1655382243661,1
0,Left,1655382243752,1
5,Left,1655382244051,1
0,Left,1655382244161,1
2,Left,1655382244475,1
0,Left,1655382244569,1
6,Left,1655382244867,1
0,Left,1655382244961,1
3,Left,1655382245260,1
0,Left,1655382245355,1
5,Left,1655382245653,1
0,Left,1655382245747,1
4,Left,1655382246046,1
0,Left,1655382246140,1
1,Left,1655382246438,1
0,Left,1655382246532,1
2,Left,1655382246829,1
0,Left,1655382246939,1
3,Left,1655382247238,1
0,Left,1655382247332,1
5,Left,1655382247630,1
0,Left,1655382247740,1
2,Left,1655382248038,1
0,Left,1655382248133,1
4,Left,1655382248431,1
0,Left,1655382248525,1
6,Left,1655382248822,1
0,Left,1655382248917,1
1,Left,1655382249216,1
0,Left,1655382249310,1
6,Left,1655382249608,1
0,Left,1655382249703,1
3,Left,1655382250001,1
0,Left,1655382250095,1
1,Left,1655382250393,1
0,Left,1655382250487,1
4,Left,1655382250786,1
0,Left,1655382250879,1
5,Left,1655382251177,1
0,Left,1655382251272,1
2,Left,1655382251570,1
0,Left,1655382251664,1
4,Left,1655382251963,1
0,Left,1655382252057,1
1,Left,1655382252355,1
0,Left,1655382252451,1
3,Left,1655382252747,1
0,Left,1655382252841,1
6,Left,1655382253139,1
0,Left,1655382253234,1
5,Left,1655382253532,1
0,Left,1655382253626,1
2,Left,1655382253925,1
0,Left,1655382254020,1
3,Left,1655382254318,1
0,Left,1655382254412,1
4,Left,1655382254710,1
0,Left,1655382254805,1
5,Left,1655382255104,1
0,Left,1655382255198,1
2,Left,1655382255496,1
0,Left,1655382255590,1
1,Left,1655382255889,1
0,Left,1655382255983,1
6,Left,1655382256281,1
0,Left,1655382256375,1
3,Left,1655382256674,1
0,Left,1655382256768,1
5,Left,1655382257082,1
0,Left,1655382257176,1
4,Left,1655382257475,1
0,Left,1655382257569,1
2,Left,1655382257867,1
0,Left,1655382257962,1
6,Left,1655382258260,1
0,Left,1655382258354,1
1,Left,1655382258652,1
0,Left,1655382258747,1
1,Left,1655382259046,1
0,Left,1655382259140,1
4,Left,1655382259439,1
0,Left,1655382259533,1
6,Left,1655382259831,1
0,Left,1655382259925,1
2,Left,1655382260223,1
0,Left,1655382260333,1
5,Left,1655382260631,1
0,Left,1655382260725,1
3,Left,1655382261023,1
0,Left,1655382261117,1
5,Left,1655382261431,1
0,Left,1655382261525,1
4,Left,1655382261824,1
0,Left,1655382261918,1
6,Left,1655382262217,1
0,Left,1655382262311,1
1,Left,1655382262610,1
0,Left,1655382262704,1
2,Left,1655382263002,1
0,Left,1655382263097,1
3,Left,1655382263396,1
0,Left,1655382263490,1
6,Left,1655382263788,1
0,Left,1655382263882,1
2,Left,1655382264181,1
0,Left,1655382264275,1
5,Left,1655382264572,1
0,Left,1655382264682,1
4,Left,1655382264981,1
